131072,64,8,2,3527,512156.
131072,64,16,0,3583,512100.
131072,64,16,1,3484,512199.
131072,64,16,2,3540,512143.
131072,64,32,0,3571,512112.
131072,64,32,1,3474,512209.
131072,64,32,2,3528,512155.
262144,1,1,0,35451,480232.
262144,1,1,1,35451,480232.
262144,1,1,2,35451,480232.
262144,1,2,0,35140,480543.
262144,1,2,1,35118,480565.
262144,1,2,2,35128,480555.
262144,1,4,0,35107,480576.
262144,1,4,1,35095,480588.
262144,1,4,2,35097,480586.
262144,1,8,0,35075,480608.
262144,1,8,1,35072,480611.
262144,1,8,2,35073,480610.
262144,1,16,0,35073,480610.
262144,1,16,1,35072,480611.
262144,1,16,2,35072,480611.
262144,1,32,0,35072,480611.
262144,1,32,1,35071,480612.
262144,1,32,2,35071,480612.
262144,2,1,0,33262,482421.
262144,2,1,1,33262,482421.
262144,2,1,2,33262,482421.
262144,2,2,0,32947,482736.
262144,2,2,1,32922,482761.
262144,2,2,2,32941,482742.
262144,2,4,0,32912,482771.
262144,2,4,1,32899,482784.
262144,2,4,2,32906,482777.
262144,2,8,0,32879,482804.
262144,2,8,1,32876,482807.
262144,2,8,2,32878,482805.
262144,2,16,0,32877,482806.
262144,2,16,1,32876,482807.
262144,2,16,2,32875,482808.
262144,2,32,0,32876,482807.
262144,2,32,1,32875,482808.
262144,2,32,2,32874,482809.
262144,4,1,0,32179,483504.
262144,4,1,1,32179,483504.
262144,4,1,2,32179,483504.
262144,4,2,0,31860,483823.
262144,4,2,1,31835,483848.
262144,4,2,2,31856,483827.
262144,4,4,0,31826,483857.
262144,4,4,1,31812,483871.
262144,4,4,2,31808,483875.
262144,4,8,0,31792,483891.
262144,4,8,1,31789,483894.
262144,4,8,2,31793,483890.
262144,4,16,0,31790,483893.
262144,4,16,1,31789,483894.
262144,4,16,2,31790,483893.
262144,4,32,0,31789,483894.
262144,4,32,1,31788,483895.
262144,4,32,2,31787,483896.
262144,8,1,0,21480,494203.
262144,8,1,1,21480,494203.
262144,8,1,2,21480,494203.
262144,8,2,0,21080,494603.
262144,8,2,1,21055,494628.
262144,8,2,2,21080,494603.
262144,8,4,0,21048,494635.
262144,8,4,1,21030,494653.
262144,8,4,2,21030,494653.
262144,8,8,0,21009,494674.
262144,8,8,1,21006,494677.
262144,8,8,2,21010,494673.
262144,8,16,0,21006,494677.
262144,8,16,1,21006,494677.
262144,8,16,2,21004,494679.
262144,8,32,0,21006,494677.
262144,8,32,1,21004,494679.
262144,8,32,2,21003,494680.
262144,16,1,0,11709,503974.
262144,16,1,1,11709,503974.
262144,16,1,2,11709,503974.
262144,16,2,0,11287,504396.
262144,16,2,1,11262,504421.
262144,16,2,2,11285,504398.
262144,16,4,0,11266,504417.
262144,16,4,1,11240,504443.
262144,16,4,2,11249,504434.
262144,16,8,0,11224,504459.
262144,16,8,1,11218,504465.
262144,16,8,2,11219,504464.
262144,16,16,0,11218,504465.
262144,16,16,1,11216,504467.
262144,16,16,2,11215,504468.
262144,16,32,0,11216,504467.
262144,16,32,1,11212,504471.
262144,16,32,2,11214,504469.
262144,32,1,0,6670,509013.
262144,32,1,1,6670,509013.
262144,32,1,2,6670,509013.
262144,32,2,0,6111,509572.
262144,32,2,1,6079,509604.
262144,32,2,2,6102,509581.
262144,32,4,0,6092,509591.
262144,32,4,1,6059,509624.
262144,32,4,2,6071,509612.
262144,32,8,0,6049,509634.
262144,32,8,1,6043,509640.
262144,32,8,2,6048,509635.
262144,32,16,0,6046,509637.
262144,32,16,1,6041,509642.
262144,32,16,2,6039,509644.
262144,32,32,0,6046,509637.
262144,32,32,1,6038,509645.
262144,32,32,2,6037,509646.
262144,64,1,0,4175,511508.
262144,64,1,1,4175,511508.
262144,64,1,2,4175,511508.
262144,64,2,0,3440,512243.
262144,64,2,1,3405,512278.
262144,64,2,2,3440,512243.
262144,64,4,0,3425,512258.
262144,64,4,1,3388,512295.
262144,64,4,2,3406,512277.
262144,64,8,0,3389,512294.
262144,64,8,1,3381,512302.
262144,64,8,2,3384,512299.
262144,64,16,0,3381,512302.
262144,64,16,1,3376,512307.
262144,64,16,2,3374,512309.
262144,64,32,0,3385,512298.
262144,64,32,1,3372,512311.
262144,64,32,2,3374,512309.
